CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
Interval,ErrorReturn,1752588504730677200,1752588504830845400,1752588504830846700,1752588504830846700,100
Interval,ErrorReturn,1.7525885048308961e+18,1752588506831073e3,1752588506831076400,1752588506831076900,2000
Interval,ErrorReturn,1752588506831161900,1752588508831314e3,1752588508831317800,1752588508831318e3,2000
Interval,ErrorReturn,1752588508831434500,1752588510831634e3,1752588510831637500,1752588510831637800,2000
Interval,ErrorReturn,1752588510831796700,1752588512831987200,1752588512831991300,1752588512831992e3,2000
Interval,ErrorReturn,1752588512832078e3,1752588514832258e3,1752588514832261e3,1752588514832261400,2000
Interval,ErrorReturn,1752588514832352800,1752588518832545e3,1752588518832549e3,1752588518832549400,4000
Interval,ErrorReturn,1752588518832643e3,1752588522832819200,1752588522832823300,1752588522832823800,4000
Interval,ErrorReturn,1752588522833040400,1752588526833236500,1752588526833240300,1752588526833240600,4000
Interval,ErrorReturn,1752588526833338400,1752588530833441e3,1752588530833444900,1752588530833445e3,4000
Interval,ErrorReturn,1752588530833528300,1752588534833744600,1752588534833748500,1752588534833748700,4000
Interval,Exception,1752588534833868300,NA,NA,1752588563461874700,NA
Interval,Exception,1752588563461883e3,NA,NA,1752588592099694e3,NA
Interval,Exception,1752588592099701800,NA,NA,1752588620791220200,NA
Interval,Exception,1752588620791228e3,NA,NA,1752588649365600800,NA
Interval,Exception,1752588649365608400,NA,NA,1752588678019808800,NA
Interval,Exception,1752588678019861e3,1752588678030044700,1752588678030045400,1752588678030070800,10
Interval,Exception,1752588678030115600,1752588678040287200,1752588678040287700,1752588678040291800,10
Interval,Exception,1752588678040350200,1752588678050435800,1752588678050436e3,1752588678050439400,10
Interval,Exception,1752588678050499e3,1752588678060590300,1752588678060590600,1752588678060593700,10
Interval,Exception,1752588678060633900,1752588678070709800,175258867807071e4,1752588678070715e3,10
Interval,Exception,1752588678070750200,1752588678170873900,1752588678170875e3,1752588678170887200,100
Interval,Exception,1752588678170931500,1752588678271108e3,1752588678271108900,1752588678271127300,100
Interval,Exception,1752588678271170300,1752588678371412500,1752588678371413500,1752588678371426300,100
Interval,Exception,1752588678371481600,1752588678471650600,1752588678471651300,1752588678471671e3,100
Interval,Exception,1752588678471713800,1752588678571911400,1752588678571912e3,1752588678571922200,100
Interval,Exception,1752588678571970600,1752588680572166400,1752588680572167700,1752588680572194300,2000
Interval,Exception,1752588680572257e3,1752588682572472600,1752588682572473600,1752588682572501e3,2000
Interval,Exception,1752588682572575200,1752588684572680200,1752588684572681200,1752588684572708e3,2000
Interval,Exception,175258868457289e4,1752588686572995600,1752588686572996600,1752588686573025e3,2000
Interval,Exception,1752588686573092900,1752588688573201400,1752588688573202200,1752588688573231600,2000
Interval,Exception,175258868857329e4,1752588692573464e3,1752588692573465e3,1752588692573492200,4000
Interval,Exception,1752588692573553700,1752588696573652700,1752588696573653800,1752588696573682700,4000
Interval,Exception,1752588696573754600,1752588700573956600,1752588700573957400,1752588700573986800,4000
Interval,Exception,1752588700574063600,1752588704574154200,1752588704574155300,1752588704574182100,4000
Interval,Exception,1752588704574354400,1752588708574469600,1752588708574471200,1752588708574489300,4000
Union,ErrorReturn,1752588708574524e3,NA,NA,1752588736629127400,NA
Union,ErrorReturn,1752588736629143600,NA,NA,1752588764859226600,NA
Union,ErrorReturn,1752588764859232300,NA,NA,1752588792930605e3,NA
Union,ErrorReturn,1752588792930611700,NA,NA,1752588821061997e3,NA
Union,ErrorReturn,1752588821062005500,NA,NA,1752588849200265700,NA
Union,ErrorReturn,1752588849200330200,1752588849210521600,1752588849210530800,1752588849210530800,10
Union,ErrorReturn,1752588849210596e3,1752588849220824e3,1752588849220833300,1752588849220833300,10
Union,ErrorReturn,1752588849220876800,1752588849231031e3,1752588849231038e3,1752588849231038e3,10
Union,ErrorReturn,1752588849231084500,1752588849241170400,1752588849241177600,1752588849241177600,10
Union,ErrorReturn,1752588849241218800,1752588849251374600,1752588849251382300,1752588849251382300,10
Union,ErrorReturn,1752588849251448600,1752588849351559200,1752588849351567600,1.7525888493515679e+18,100
Union,ErrorReturn,1752588849351626e3,1752588849451835e3,1752588849451843600,1752588849451843600,100
Union,ErrorReturn,175258884945189e4,1752588849552074800,1752588849552091600,1752588849552092e3,100
Union,ErrorReturn,1752588849552240600,1752588849652426e3,1752588849652434400,1752588849652434400,100
Union,ErrorReturn,1752588849652483600,1752588849752689200,1752588849752697900,1752588849752698400,100
Union,ErrorReturn,1752588849752749800,1752588851752932e3,1752588851752945200,1752588851752945200,2000
Union,ErrorReturn,1752588851753033e3,1752588853753215500,1752588853753232400,1752588853753232600,2000
Union,ErrorReturn,1752588853753444e3,1752588855753548800,1752588855753562e3,1752588855753562600,2000
Union,ErrorReturn,1752588855753763800,1752588857753982700,1752588857753996300,1752588857753996500,2000
Union,ErrorReturn,175258885775408e4,1752588859754298400,1752588859754311700,1752588859754312e3,2000
Union,ErrorReturn,1752588859754411e3,1752588863754507500,1752588863754521300,1752588863754521600,4000
Union,ErrorReturn,1752588863754602200,1752588867754762200,1752588867754770400,1752588867754771e3,4000
Union,ErrorReturn,1752588867754962400,1752588871755067100,175258887175508e4,1752588871755080700,4000
Union,ErrorReturn,1752588871755176e3,1752588875755342800,1752588875755360300,1752588875755360800,4000
Union,ErrorReturn,1752588875755426300,1752588879755593200,1752588879755604e3,1752588879755604200,4000
Union,Exception,1752588879755652600,NA,NA,1752588908558087200,NA
Union,Exception,1752588908558107e3,NA,NA,1752588937488973e3,NA
Union,Exception,1752588937488980700,NA,NA,1752588966200835800,NA
Union,Exception,1752588966200842800,NA,NA,1752588994934527e3,NA
Union,Exception,1752588994934533600,NA,NA,1752589023556740900,NA
Union,Exception,175258902355678e4,1752589023566963700,1752589023566972200,1752589023566996200,10
Union,Exception,1752589023567035e3,1752589023577248300,1752589023577256400,1752589023577264600,10
Union,Exception,1752589023577413e3,1752589023587502300,1752589023587516e3,1752589023587528200,10
Union,Exception,1752589023587753e3,1752589023597939700,1752589023597947400,1752589023597954300,10
Union,Exception,1752589023597988400,1752589023608074200,1752589023608082e3,1752589023608085800,10
Union,Exception,1752589023608274200,1752589023708491800,1752589023708499200,1752589023708507e3,100
Union,Exception,1752589023708549400,1752589023808840200,1752589023808847e3,1752589023808854e3,100
Union,Exception,1752589023808881e3,1752589023909081900,1752589023909089500,1752589023909096700,100
Union,Exception,1752589023909136600,1752589024009308700,1752589024009318700,1752589024009329700,100
Union,Exception,1752589024009376300,1752589024109560300,1752589024109569e3,1752589024109581800,100
Union,Exception,1752589024109624e3,1752589026109813800,1752589026109822700,1752589026109850600,2000
Union,Exception,1752589026109939700,1752589028110049e3,1752589028110058500,1752589028110085400,2000
Union,Exception,1752589028110142500,1752589030110326300,1752589030110338e3,1752589030110365700,2000
Union,Exception,1752589030110431200,1752589032110537200,1752589032110546400,1752589032110572800,2000
Union,Exception,1752589032110636500,1752589034110759e3,175258903411077e4,1752589034110799400,2000
Union,Exception,1752589034110857700,1752589038111071200,1752589038111081500,1752589038111109e3,4000
Union,Exception,1752589038111171e3,1752589042111359700,1752589042111370800,1752589042111399e3,4000
Union,Exception,1752589042111552e3,1752589046111656e3,1752589046111667e3,1752589046111686100,4000
Union,Exception,1752589046111751400,1752589050111961e3,1752589050111971300,1752589050111998700,4000
Union,Exception,1752589050112057900,1752589054112264700,1752589054112274e3,1752589054112300800,4000
