CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
FunctionExchange,ErrorReturn,1754210007420552291,1754210007430640865,1754210007430642061,1754210007430642152,10
FunctionExchange,ErrorReturn,1754210007430679097,1754210007535785911,1754210007535793426,1754210007535793549,105
FunctionExchange,ErrorReturn,1754210007535827562,1754210007641008776,1754210007641016177,1754210007641016302,105
FunctionExchange,ErrorReturn,1754210007641053584,1754210007746230289,1754210007746231570,1754210007746231669,105
FunctionExchange,ErrorReturn,1754210007746275086,1754210007851485035,1754210007851486408,1754210007851486525,105
FunctionExchange,ErrorReturn,1754210007851528073,1754210007956705189,1754210007956706488,1754210007956706604,105
FunctionExchange,ErrorReturn,1754210007956745967,1754210010077964660,1754210010077967470,1754210010077967955,2121
FunctionExchange,ErrorReturn,1754210010078042563,1754210012199255674,1754210012199258448,1754210012199258499,2121
FunctionExchange,ErrorReturn,1754210012199362303,1754210014320569165,1754210014320572116,1754210014320572435,2121
FunctionExchange,ErrorReturn,1754210014320734468,1754210016441908308,1754210016441911404,1754210016441912060,2121
FunctionExchange,ErrorReturn,1754210016442102559,1754210018563300504,1754210018563303901,1754210018563304300,2121
FunctionExchange,ErrorReturn,1754210018563399423,1754210022884510994,1754210022884514785,1754210022884515352,4321
FunctionExchange,ErrorReturn,1754210022884626868,1754210027205803464,1754210027205807474,1754210027205808019,4321
FunctionExchange,ErrorReturn,1754210027205991361,1754210031527214908,1754210031527218941,1754210031527219436,4321
FunctionExchange,ErrorReturn,1754210031527388717,1754210035848579711,1754210035848584369,1754210035848584889,4321
FunctionExchange,ErrorReturn,1754210035848661923,1754210040169777218,1754210040169780699,1754210040169781223,4321
FunctionExchange,Exception,1754210040169850993,NA,NA,1754210067319690679,NA
FunctionExchange,Exception,1754210067319699107,NA,NA,1754210094816051460,NA
FunctionExchange,Exception,1754210094816059394,NA,NA,1754210122100754005,NA
FunctionExchange,Exception,1754210122100770044,NA,NA,1754210148981032647,NA
FunctionExchange,Exception,1754210148981040865,NA,NA,1754210175917470671,NA
FunctionExchange,Exception,1754210175917513056,1754210175927707289,1754210175927709089,1754210175927731153,10
FunctionExchange,Exception,1754210175927769766,1754210175937950243,1754210175937951442,1754210175937957317,10
FunctionExchange,Exception,1754210175938094444,1754210175948245289,1754210175948246845,1754210175948253638,10
FunctionExchange,Exception,1754210175948402413,1754210175958580632,1754210175958582070,1754210175958588966,10
FunctionExchange,Exception,1754210175958718157,1754210175968806060,1754210175968807432,1754210175968814483,10
FunctionExchange,Exception,1754210175968975694,1754210176074172500,1754210176074179789,1754210176074186860,105
FunctionExchange,Exception,1754210176074329403,1754210176179535017,1754210176179536475,1754210176179546814,105
FunctionExchange,Exception,1754210176179589006,1754210176284778955,1754210176284782758,1754210176284790035,105
FunctionExchange,Exception,1754210176284830049,1754210176390006704,1754210176390008154,1754210176390015231,105
FunctionExchange,Exception,1754210176390060255,1754210176495252898,1754210176495254161,1754210176495260508,105
FunctionExchange,Exception,1754210176495300796,1754210178616488923,1754210178616494984,1754210178616519443,2121
FunctionExchange,Exception,1754210178616583645,1754210180737785080,1754210180737787968,1754210180737812494,2121
FunctionExchange,Exception,1754210180737883910,1754210182858996703,1754210182858999977,1754210182859030964,2121
FunctionExchange,Exception,1754210182859097637,1754210184980206438,1754210184980210504,1754210184980239546,2121
FunctionExchange,Exception,1754210184980279743,1754210187101495471,1754210187101499505,1754210187101529418,2121
FunctionExchange,Exception,1754210187101607213,1754210191422716079,1754210191422719763,1754210191422737257,4321
FunctionExchange,Exception,1754210191422786178,1754210195743891015,1754210195743894885,1754210195743921115,4321
FunctionExchange,Exception,1754210195743984552,1754210200065194214,1754210200065198276,1754210200065226918,4321
FunctionExchange,Exception,1754210200065266110,1754210204386476605,1754210204386483269,1754210204386518120,4321
FunctionExchange,Exception,1754210204386554879,1754210208707748818,1754210208707751562,1754210208707769527,4321
FunctionPointerExchange,ErrorReturn,1754210208707815095,NA,NA,1754210234985276768,NA
FunctionPointerExchange,ErrorReturn,1754210234985284031,NA,NA,1754210261368178140,NA
FunctionPointerExchange,ErrorReturn,1754210261368186508,NA,NA,1754210287851744308,NA
FunctionPointerExchange,ErrorReturn,1754210287851751912,NA,NA,1754210314308470821,NA
FunctionPointerExchange,ErrorReturn,1754210314308477402,NA,NA,1754210340713227593,NA
FunctionPointerExchange,ErrorReturn,1754210340713283423,1754210340723492219,1754210340723492982,1754210340723493232,10
FunctionPointerExchange,ErrorReturn,1754210340723561229,1754210340733753509,1754210340733754357,1754210340733754472,10
FunctionPointerExchange,ErrorReturn,1754210340733798156,1754210340743884243,1754210340743884648,1754210340743884758,10
FunctionPointerExchange,ErrorReturn,1754210340743928202,1754210340754012463,1754210340754012863,1754210340754012946,10
FunctionPointerExchange,ErrorReturn,1754210340754055171,1754210340764139140,1754210340764139469,1754210340764139516,10
FunctionPointerExchange,ErrorReturn,1754210340764182050,1754210340869284801,1754210340869285526,1754210340869285576,105
FunctionPointerExchange,ErrorReturn,1754210340869329840,1754210340974517694,1754210340974518317,1754210340974518427,105
FunctionPointerExchange,ErrorReturn,1754210340974570291,1754210341079751229,1754210341079752030,1754210341079752140,105
FunctionPointerExchange,ErrorReturn,1754210341079797879,1754210341184974093,1754210341184974747,1754210341184975093,105
FunctionPointerExchange,ErrorReturn,1754210341185023005,1754210341290218476,1754210341290219213,1754210341290219503,105
FunctionPointerExchange,ErrorReturn,1754210341290272759,1754210343411488745,1754210343411491842,1754210343411492600,2121
FunctionPointerExchange,ErrorReturn,1754210343411577168,1754210345532777636,1754210345532780329,1754210345532781111,2121
FunctionPointerExchange,ErrorReturn,1754210345532864828,1754210347654018601,1754210347654020692,1754210347654021674,2121
FunctionPointerExchange,ErrorReturn,1754210347654123119,1754210349775246076,1754210349775249181,1754210349775250254,2121
FunctionPointerExchange,ErrorReturn,1754210349775333342,1754210351896553509,1754210351896555262,1754210351896555862,2121
FunctionPointerExchange,ErrorReturn,1754210351896651220,1754210356217854904,1754210356217857892,1754210356217858745,4321
FunctionPointerExchange,ErrorReturn,1754210356217950740,1754210360539153980,1754210360539155973,1754210360539156785,4321
FunctionPointerExchange,ErrorReturn,1754210360539243868,1754210364860453270,1754210364860456310,1754210364860457312,4321
FunctionPointerExchange,ErrorReturn,1754210364860549296,1754210369181668163,1754210369181671160,1754210369181672426,4321
FunctionPointerExchange,ErrorReturn,1754210369181848457,1754210373503051198,1754210373503053158,1754210373503053963,4321
FunctionPointerExchange,Exception,1754210373503124230,NA,NA,1754210400265955850,NA
FunctionPointerExchange,Exception,1754210400265964117,NA,NA,1754210427000563962,NA
FunctionPointerExchange,Exception,1754210427000570424,NA,NA,1754210453786160510,NA
FunctionPointerExchange,Exception,1754210453786168420,NA,NA,1754210479816695563,NA
FunctionPointerExchange,Exception,1754210479816703803,NA,NA,1754210506184012714,NA
FunctionPointerExchange,Exception,1754210506184063607,1754210506194241666,1754210506194242743,1754210506194265366,10
FunctionPointerExchange,Exception,1754210506194304800,1754210506204480451,1754210506204481270,1754210506204484610,10
FunctionPointerExchange,Exception,1754210506204638926,1754210506214728783,1754210506214729511,1754210506214736756,10
FunctionPointerExchange,Exception,1754210506214893903,1754210506225041163,1754210506225041819,1754210506225048400,10
FunctionPointerExchange,Exception,1754210506225182425,1754210506235272648,1754210506235273800,1754210506235283261,10
FunctionPointerExchange,Exception,1754210506235319708,1754210506340591454,1754210506340592125,1754210506340601524,105
FunctionPointerExchange,Exception,1754210506340642881,1754210506445834630,1754210506445835411,1754210506445840213,105
FunctionPointerExchange,Exception,1754210506445873727,1754210506551058974,1754210506551059877,1754210506551064236,105
FunctionPointerExchange,Exception,1754210506551101447,1754210506656303001,1754210506656303800,1754210506656308207,105
FunctionPointerExchange,Exception,1754210506656342528,1754210506761544606,1754210506761545449,1754210506761552144,105
FunctionPointerExchange,Exception,1754210506761587118,1754210508882818842,1754210508882822045,1754210508882842863,2121
FunctionPointerExchange,Exception,1754210508882918410,1754210511004046019,1754210511004049259,1754210511004084323,2121
FunctionPointerExchange,Exception,1754210511004136904,1754210513125406126,1754210513125409515,1754210513125428531,2121
FunctionPointerExchange,Exception,1754210513125507932,1754210515246733182,1754210515246737223,1754210515246765695,2121
FunctionPointerExchange,Exception,1754210515246804740,1754210517367999441,1754210517368002817,1754210517368028422,2121
FunctionPointerExchange,Exception,1754210517368090926,1754210521689325154,1754210521689328353,1754210521689346565,4321
FunctionPointerExchange,Exception,1754210521689400703,1754210526010589836,1754210526010593382,1754210526010622138,4321
FunctionPointerExchange,Exception,1754210526010655415,1754210530331876273,1754210530331879865,1754210530331905979,4321
FunctionPointerExchange,Exception,1754210530331988105,1754210534653102530,1754210534653105896,1754210534653136050,4321
FunctionPointerExchange,Exception,1754210534653194039,1754210538974399872,1754210538974403555,1754210538974429908,4321
FunctionPointerExchangeCallConv,ErrorReturn,1754210538974581545,NA,NA,1754210566615112483,NA
FunctionPointerExchangeCallConv,ErrorReturn,1754210566615121459,NA,NA,1754210594382358780,NA
FunctionPointerExchangeCallConv,ErrorReturn,1754210594382367515,NA,NA,1754210621316328448,NA
FunctionPointerExchangeCallConv,ErrorReturn,1754210621316336637,NA,NA,1754210648189689218,NA
FunctionPointerExchangeCallConv,ErrorReturn,1754210648189697161,NA,NA,1754210675072223968,NA
FunctionPointerExchangeCallConv,ErrorReturn,1754210675072269398,1754210675082468913,1754210675082469528,1754210675082469672,10
FunctionPointerExchangeCallConv,ErrorReturn,1754210675082544282,1754210675092732467,1754210675092733196,1754210675092733321,10
FunctionPointerExchangeCallConv,ErrorReturn,1754210675092774530,1754210675102864920,1754210675102865387,1754210675102865490,10
FunctionPointerExchangeCallConv,ErrorReturn,1754210675102993388,1754210675113083615,1754210675113084114,1754210675113084260,10
FunctionPointerExchangeCallConv,ErrorReturn,1754210675113126122,1754210675123216896,1754210675123217452,1754210675123217573,10
FunctionPointerExchangeCallConv,ErrorReturn,1754210675123253615,1754210675228393520,1754210675228394137,1754210675228394241,105
FunctionPointerExchangeCallConv,ErrorReturn,1754210675228533282,1754210675333734348,1754210675333735157,1754210675333735376,105
FunctionPointerExchangeCallConv,ErrorReturn,1754210675333795622,1754210675439027971,1754210675439028522,1754210675439028647,105
FunctionPointerExchangeCallConv,ErrorReturn,1754210675439070186,1754210675544267267,1754210675544268028,1754210675544268113,105
FunctionPointerExchangeCallConv,ErrorReturn,1754210675544312453,1754210675649517812,1754210675649519019,1754210675649519103,105
FunctionPointerExchangeCallConv,ErrorReturn,1754210675649579112,1754210677770776136,1754210677770779440,1754210677770779927,2121
FunctionPointerExchangeCallConv,ErrorReturn,1754210677770932044,1754210679892052300,1754210679892055234,1754210679892055934,2121
FunctionPointerExchangeCallConv,ErrorReturn,1754210679892113955,1754210682013307868,1754210682013310490,1754210682013310859,2121
FunctionPointerExchangeCallConv,ErrorReturn,1754210682013463435,1754210684134654739,1754210684134656284,1754210684134656877,2121
FunctionPointerExchangeCallConv,ErrorReturn,1754210684134878132,1754210686256048749,1754210686256051528,1754210686256052312,2121
FunctionPointerExchangeCallConv,ErrorReturn,1754210686256141809,1754210690577256333,1754210690577258256,1754210690577259131,4321
FunctionPointerExchangeCallConv,ErrorReturn,1754210690577339174,1754210694898661416,1754210694898663956,1754210694898664636,4321
FunctionPointerExchangeCallConv,ErrorReturn,1754210694898876910,1754210699220080703,1754210699220083026,1754210699220083825,4321
FunctionPointerExchangeCallConv,ErrorReturn,1754210699220269325,1754210703541505911,1754210703541508019,1754210703541508872,4321
FunctionPointerExchangeCallConv,ErrorReturn,1754210703541711913,1754210707862881300,1754210707862884508,1754210707862885532,4321
Interval,ErrorReturn,1754210707863045166,NA,NA,1754210733529794639,NA
Interval,ErrorReturn,1754210733529803069,NA,NA,1754210759243761040,NA
Interval,ErrorReturn,1754210759243770331,NA,NA,1754210785411535807,NA
Interval,ErrorReturn,1754210785411542579,NA,NA,1754210812032139240,NA
Interval,ErrorReturn,1754210812032145532,NA,NA,1754210838611861712,NA
Interval,ErrorReturn,1754210838611907872,1754210838622113446,1754210838628563012,1754210838628563154,10
Interval,ErrorReturn,1754210838628583573,1754210838638761775,1754210838645258239,1754210838645258309,10
Interval,ErrorReturn,1754210838645281768,1754210838655625851,1754210838661952655,1754210838661952707,10
Interval,ErrorReturn,1754210838662006842,1754210838672111819,1754210838678669720,1754210838678669768,10
Interval,ErrorReturn,1754210838678683157,1754210838688775841,1754210838695365502,1754210838695365785,10
Interval,ErrorReturn,1754210838695402774,1754210838800512631,1754210838812227877,1754210838812228046,105
Interval,ErrorReturn,1754210838812247914,1754210838917355333,1754210838929088515,1754210838929088599,105
Interval,ErrorReturn,1754210838929102703,1754210839034212182,1754210839045947612,1754210839045947666,105
