CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
FunctionExchange,Exception,1754132406619555852,1754132408740743675,1754132408740745678,1754132408740775905,2121
FunctionExchange,Exception,1754132408740844781,1754132413062058514,1754132413062061510,1754132413062082552,4321
FunctionExchange,Exception,1754132413062132348,1754132417383249155,1754132417383252016,1754132417383273702,4321
FunctionExchange,Exception,1754132417383345640,1754132421704556637,1754132421704560203,1754132421704581615,4321
FunctionExchange,Exception,1754132421704657944,1754132426025853161,1754132426025856011,1754132426025894362,4321
FunctionExchange,Exception,1754132426025945976,1754132430347185795,1754132430347187974,1754132430347218893,4321
FunctionPointerExchange,ErrorReturn,1754132430347245113,NA,NA,1754132457138453815,NA
FunctionPointerExchange,ErrorReturn,1754132457138462256,NA,NA,1754132483941392981,NA
FunctionPointerExchange,ErrorReturn,1754132483941400936,NA,NA,1754132510508421395,NA
FunctionPointerExchange,ErrorReturn,1754132510508428399,NA,NA,1754132537234497555,NA
FunctionPointerExchange,ErrorReturn,1754132537234502372,NA,NA,1754132563956646694,NA
FunctionPointerExchange,ErrorReturn,1754132563956703381,1754132563966900003,1754132563966900668,1754132563966900878,10
FunctionPointerExchange,ErrorReturn,1754132563966946020,1754132563977128237,1754132563977129066,1754132563977129269,10
FunctionPointerExchange,ErrorReturn,1754132563977337331,1754132563987426128,1754132563987426854,1754132563987426977,10
FunctionPointerExchange,ErrorReturn,1754132563987596438,1754132563997689256,1754132563997689690,1754132563997689861,10
FunctionPointerExchange,ErrorReturn,1754132563997846547,1754132564007926848,1754132564007927163,1754132564007927286,10
FunctionPointerExchange,ErrorReturn,1754132564008136242,1754132564113239654,1754132564113240388,1754132564113240859,105
FunctionPointerExchange,ErrorReturn,1754132564113366469,1754132564218541448,1754132564218542100,1754132564218542276,105
FunctionPointerExchange,ErrorReturn,1754132564218687682,1754132564323881000,1754132564323881696,1754132564323881854,105
FunctionPointerExchange,ErrorReturn,1754132564323935982,1754132564429189640,1754132564429190278,1754132564429190504,105
FunctionPointerExchange,ErrorReturn,1754132564429233253,1754132564534425931,1754132564534426810,1754132564534427224,105
FunctionPointerExchange,ErrorReturn,1754132564534484844,1754132566655668041,1754132566655670159,1754132566655670531,2121
FunctionPointerExchange,ErrorReturn,1754132566655765561,1754132568776989080,1754132568776991664,1754132568776992049,2121
FunctionPointerExchange,ErrorReturn,1754132568777086442,1754132570898293899,1754132570898296039,1754132570898296516,2121
FunctionPointerExchange,ErrorReturn,1754132570898387775,1754132573019596050,1754132573019599391,1754132573019600019,2121
FunctionPointerExchange,ErrorReturn,1754132573019771963,1754132575140910471,1754132575140912805,1754132575140913494,2121
FunctionPointerExchange,ErrorReturn,1754132575141006643,1754132579462206014,1754132579462208020,1754132579462208663,4321
FunctionPointerExchange,ErrorReturn,1754132579462307866,1754132583783429076,1754132583783431276,1754132583783431592,4321
FunctionPointerExchange,ErrorReturn,1754132583783597749,1754132588104730805,1754132588104732979,1754132588104733429,4321
FunctionPointerExchange,ErrorReturn,1754132588104824717,1754132592425925529,1754132592425927840,1754132592425928602,4321
FunctionPointerExchange,ErrorReturn,1754132592425999558,1754132596747184231,1754132596747187449,1754132596747187881,4321
FunctionPointerExchange,Exception,1754132596747249800,NA,NA,1754132623666337554,NA
FunctionPointerExchange,Exception,1754132623666343822,NA,NA,1754132650528022371,NA
FunctionPointerExchange,Exception,1754132650528030808,NA,NA,1754132677427177067,NA
FunctionPointerExchange,Exception,1754132677427184590,NA,NA,1754132704348801467,NA
FunctionPointerExchange,Exception,1754132704348806488,NA,NA,1754132731228093296,NA
FunctionPointerExchange,Exception,1754132731228156888,1754132731238335738,1754132731238336565,1754132731238363582,10
FunctionPointerExchange,Exception,1754132731238392292,1754132731248560960,1754132731248561868,1754132731248565393,10
FunctionPointerExchange,Exception,1754132731248733995,1754132731258829428,1754132731258830054,1754132731258836914,10
FunctionPointerExchange,Exception,1754132731258870363,1754132731269027811,1754132731269028462,1754132731269031939,10
FunctionPointerExchange,Exception,1754132731269192971,1754132731279282530,1754132731279283176,1754132731279291161,10
FunctionPointerExchange,Exception,1754132731279323370,1754132731384498971,1754132731384499882,1754132731384509604,105
