CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
AtomicEnum,ErrorReturn,1755275533490705612,1755275533595907874,1755275533595908499,1755275533595908664,105
AtomicEnum,ErrorReturn,1755275533595960419,1755275533701139592,1755275533701140500,1755275533701140935,105
AtomicEnum,ErrorReturn,1755275533701314850,1755275535822516996,1755275535822518956,1755275535822519630,2121
AtomicEnum,ErrorReturn,1755275535822611761,1755275537943715343,1755275537943717653,1755275537943718121,2121
AtomicEnum,ErrorReturn,1755275537943791855,1755275540065002566,1755275540065004991,1755275540065006037,2121
AtomicEnum,ErrorReturn,1755275540065117486,1755275542186325614,1755275542186327475,1755275542186327916,2121
AtomicEnum,ErrorReturn,1755275542186506019,1755275544307681294,1755275544307684066,1755275544307684883,2121
AtomicEnum,ErrorReturn,1755275544307884111,1755275546429088101,1755275546429090892,1755275546429091691,2121
AtomicEnum,ErrorReturn,1755275546429193040,1755275548550415376,1755275548550418096,1755275548550418959,2121
AtomicEnum,ErrorReturn,1755275548550520737,1755275550671715009,1755275550671717508,1755275550671718121,2121
AtomicEnum,ErrorReturn,1755275550671807190,1755275552792994629,1755275552792996519,1755275552792996927,2121
AtomicEnum,ErrorReturn,1755275552793106572,1755275554914218286,1755275554914220347,1755275554914220744,2121
AtomicEnum,ErrorReturn,1755275554914424882,1755275557035664252,1755275557035666275,1755275557035667181,2121
AtomicEnum,ErrorReturn,1755275557035860231,1755275559156972105,1755275559156974531,1755275559156975375,2121
AtomicEnum,ErrorReturn,1755275559157068357,1755275561278288620,1755275561278292027,1755275561278293074,2121
AtomicEnum,ErrorReturn,1755275561278483440,1755275563399706770,1755275563399709836,1755275563399710666,2121
AtomicEnum,ErrorReturn,1755275563399802279,1755275565521018384,1755275565521021793,1755275565521022664,2121
AtomicEnum,ErrorReturn,1755275565521111895,1755275567642303333,1755275567642305991,1755275567642306830,2121
AtomicEnum,ErrorReturn,1755275567642524266,1755275569763730668,1755275569763732462,1755275569763733121,2121
AtomicEnum,ErrorReturn,1755275569763832032,1755275571884944579,1755275571884947227,1755275571884948039,2121
AtomicEnum,ErrorReturn,1755275571885105507,1755275574006319063,1755275574006321042,1755275574006321662,2121
AtomicEnum,ErrorReturn,1755275574006426090,1755275576127633646,1755275576127636564,1755275576127637148,2121
AtomicEnum,ErrorReturn,1755275576127810635,1755275580448932166,1755275580448935387,1755275580448936311,4321
AtomicEnum,ErrorReturn,1755275580449097276,1755275584770211194,1755275584770214205,1755275584770215038,4321
AtomicEnum,ErrorReturn,1755275584770312615,1755275589091526226,1755275589091528402,1755275589091529585,4321
AtomicEnum,ErrorReturn,1755275589091706694,1755275593412895374,1755275593412898326,1755275593412899210,4321
AtomicEnum,ErrorReturn,1755275593413005879,1755275597734118555,1755275597734120442,1755275597734121143,4321
AtomicEnum,ErrorReturn,1755275597734338380,1755275602055508474,1755275602055510459,1755275602055510864,4321
AtomicEnum,ErrorReturn,1755275602055609139,1755275606376807704,1755275606376810440,1755275606376811362,4321
AtomicEnum,ErrorReturn,1755275606376907899,1755275610698022146,1755275610698024295,1755275610698025335,4321
AtomicEnum,ErrorReturn,1755275610698221579,1755275615019473014,1755275615019475999,1755275615019476831,4321
AtomicEnum,ErrorReturn,1755275615019608387,1755275619340722211,1755275619340724183,1755275619340725033,4321
AtomicEnum,ErrorReturn,1755275619340824055,1755275623662032889,1755275623662036010,1755275623662036871,4321
AtomicEnum,ErrorReturn,1755275623662133498,1755275627983248978,1755275627983251297,1755275627983251959,4321
AtomicEnum,ErrorReturn,1755275627983423519,1755275632304622268,1755275632304624512,1755275632304625346,4321
AtomicEnum,ErrorReturn,1755275632304714257,1755275636625916935,1755275636625918938,1755275636625919571,4321
AtomicEnum,ErrorReturn,1755275636626014377,1755275640947126261,1755275640947128111,1755275640947128480,4321
AtomicEnum,ErrorReturn,1755275640947218196,1755275645268421147,1755275645268423386,1755275645268424050,4321
AtomicEnum,ErrorReturn,1755275645268500556,1755275649589676704,1755275649589679271,1755275649589680147,4321
AtomicEnum,ErrorReturn,1755275649589795648,1755275653910911934,1755275653910915176,1755275653910916160,4321
AtomicEnum,ErrorReturn,1755275653911099589,1755275658232232485,1755275658232235410,1755275658232236002,4321
AtomicEnum,ErrorReturn,1755275658232326778,1755275662553520875,1755275662553523068,1755275662553523505,4321
AtomicEnum,Exception,1755275662553640358,NA,NA,1755275689418836845,NA
AtomicEnum,Exception,1755275689418844100,NA,NA,1755275715866547561,NA
AtomicEnum,Exception,1755275715866555353,NA,NA,1755275742506441055,NA
AtomicEnum,Exception,1755275742506447215,NA,NA,1755275769041995233,NA
AtomicEnum,Exception,1755275769042002795,NA,NA,1755275796075279167,NA
AtomicEnum,Exception,1755275796075285051,NA,NA,1755275822651437665,NA
AtomicEnum,Exception,1755275822651444700,NA,NA,1755275849191555918,NA
AtomicEnum,Exception,1755275849191564443,NA,NA,1755275875768755532,NA
AtomicEnum,Exception,1755275875768761536,NA,NA,1755275902063977217,NA
AtomicEnum,Exception,1755275902063990077,NA,NA,1755275928990313533,NA
AtomicEnum,Exception,1755275928990319978,NA,NA,1755275955584089317,NA
AtomicEnum,Exception,1755275955584095459,NA,NA,1755275982199095248,NA
