CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
FunctionExchange,ErrorReturn,1753270979972566232,1753270979982649013,1753270979982649745,1753270979982649795,10
FunctionExchange,ErrorReturn,1753270979982680500,1753270980087788624,1753270980087789843,1753270980087789883,105
FunctionExchange,ErrorReturn,1753270980087827019,1753270980193014978,1753270980193029711,1753270980193029761,105
FunctionExchange,ErrorReturn,1753270980193058693,1753270980298262469,1753270980298263754,1753270980298263778,105
FunctionExchange,ErrorReturn,1753270980298303195,1753270980403483464,1753270980403484543,1753270980403484583,105
FunctionExchange,ErrorReturn,1753270980403523597,1753270980508701365,1753270980508702765,1753270980508702793,105
FunctionExchange,ErrorReturn,1753270980508743199,1753270982629931524,1753270982629932869,1753270982629932901,2121
FunctionExchange,ErrorReturn,1753270982629972765,1753270984751187184,1753270984751188880,1753270984751189156,2121
FunctionExchange,ErrorReturn,1753270984751258759,1753270986872471071,1753270986872472586,1753270986872472615,2121
FunctionExchange,ErrorReturn,1753270986872514806,1753270988993707834,1753270988993710600,1753270988993710962,2121
FunctionExchange,ErrorReturn,1753270988993773321,1753270991114956072,1753270991114959065,1753270991114959418,2121
FunctionExchange,ErrorReturn,1753270991115139983,1753270995436324755,1753270995436327297,1753270995436328033,4321
FunctionExchange,ErrorReturn,1753270995436397756,1753270999757596774,1753270999757599904,1753270999757600246,4321
FunctionExchange,ErrorReturn,1753270999757668970,1753271004078871975,1753271004078875388,1753271004078876001,4321
FunctionExchange,ErrorReturn,1753271004078944281,1753271008400149838,1753271008400153041,1753271008400153387,4321
FunctionExchange,ErrorReturn,1753271008400306810,1753271012721492052,1753271012721495041,1753271012721495687,4321
FunctionExchange,Exception,1753271012721623634,NA,NA,1753271039453978510,NA
FunctionExchange,Exception,1753271039453988209,NA,NA,1753271066184353874,NA
FunctionExchange,Exception,1753271066184362250,NA,NA,1753271092847969707,NA
FunctionExchange,Exception,1753271092847980608,NA,NA,1753271119539720302,NA
FunctionExchange,Exception,1753271119539729317,NA,NA,1753271146100421330,NA
FunctionExchange,Exception,1753271146100469660,1753271146110664430,1753271146110666394,1753271146110689457,10
FunctionExchange,Exception,1753271146110723051,1753271146120898914,1753271146120899993,1753271146120904260,10
FunctionExchange,Exception,1753271146121056396,1753271146131260013,1753271146131261790,1753271146131269157,10
FunctionExchange,Exception,1753271146131400599,1753271146141574722,1753271146141575847,1753271146141584273,10
FunctionExchange,Exception,1753271146141727723,1753271146151880423,1753271146151898541,1753271146151911065,10
FunctionExchange,Exception,1753271146152093447,1753271146257191614,1753271146257193143,1753271146257200573,105
FunctionExchange,Exception,1753271146257365265,1753271146362579700,1753271146362581188,1753271146362589050,105
FunctionExchange,Exception,1753271146362729921,1753271146467920603,1753271146467921693,1753271146467929919,105
FunctionExchange,Exception,1753271146468053850,1753271146573279696,1753271146573281161,1753271146573289367,105
FunctionExchange,Exception,1753271146573321771,1753271146678533927,1753271146678535072,1753271146678539333,105
FunctionExchange,Exception,1753271146678573045,1753271148799768098,1753271148799770117,1753271148799788403,2121
FunctionExchange,Exception,1753271148799844159,1753271150921023759,1753271150921024891,1753271150921035994,2121
FunctionExchange,Exception,1753271150921084856,1753271153042224584,1753271153042226080,1753271153042231595,2121
FunctionExchange,Exception,1753271153042271671,1753271155163468513,1753271155163471193,1753271155163487192,2121
FunctionExchange,Exception,1753271155163539611,1753271157284757387,1753271157284759418,1753271157284774696,2121
FunctionExchange,Exception,1753271157284832959,1753271161606031991,1753271161606034683,1753271161606060707,4321
FunctionExchange,Exception,1753271161606116699,1753271165927343429,1753271165927346016,1753271165927367819,4321
