CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
AtomicEnum,ErrorReturn,1754235611805583664,NA,NA,1754235638053611457,NA
AtomicEnum,ErrorReturn,1754235638053618386,NA,NA,1754235664141133631,NA
AtomicEnum,ErrorReturn,1754235664141139797,NA,NA,1754235690948449648,NA
AtomicEnum,ErrorReturn,1754235690948454981,NA,NA,1754235718389464395,NA
AtomicEnum,ErrorReturn,1754235718389469602,NA,NA,1754235744164495752,NA
AtomicEnum,ErrorReturn,1754235744164501952,NA,NA,1754235770373836973,NA
AtomicEnum,ErrorReturn,1754235770373843667,NA,NA,1754235796702448936,NA
AtomicEnum,ErrorReturn,1754235796702455112,NA,NA,1754235822370856168,NA
AtomicEnum,ErrorReturn,1754235822370862758,NA,NA,1754235848089792794,NA
AtomicEnum,ErrorReturn,1754235848089798173,NA,NA,1754235875348118001,NA
AtomicEnum,ErrorReturn,1754235875348124349,NA,NA,1754235902234361763,NA
AtomicEnum,ErrorReturn,1754235902234367474,NA,NA,1754235928931155534,NA
AtomicEnum,ErrorReturn,1754235928931162435,NA,NA,1754235955602906304,NA
AtomicEnum,ErrorReturn,1754235955602912344,NA,NA,1754235981989934806,NA
AtomicEnum,ErrorReturn,1754235981989941443,NA,NA,1754236008523701879,NA
AtomicEnum,ErrorReturn,1754236008523707634,NA,NA,1754236034137419225,NA
AtomicEnum,ErrorReturn,1754236034137454648,NA,NA,1754236059985892751,NA
AtomicEnum,ErrorReturn,1754236059985899240,NA,NA,1754236085830289307,NA
AtomicEnum,ErrorReturn,1754236085830295622,NA,NA,1754236111872160299,NA
AtomicEnum,ErrorReturn,1754236111872167448,NA,NA,1754236138056107075,NA
AtomicEnum,ErrorReturn,1754236138056113663,NA,NA,1754236163819489159,NA
AtomicEnum,ErrorReturn,1754236163819494818,NA,NA,1754236190691881238,NA
AtomicEnum,ErrorReturn,1754236190691887328,NA,NA,1754236217513882924,NA
AtomicEnum,ErrorReturn,1754236217513888953,NA,NA,1754236246073528689,NA
AtomicEnum,ErrorReturn,1754236246073617002,1754236246083881408,1754236246083882012,1754236246083882073,10
AtomicEnum,ErrorReturn,1754236246084123477,1754236246094300888,1754236246094301622,1754236246094301745,10
AtomicEnum,ErrorReturn,1754236246094351247,1754236246104499022,1754236246104499692,1754236246104499845,10
AtomicEnum,ErrorReturn,1754236246104546078,1754236246114635625,1754236246114636135,1754236246114636174,10
AtomicEnum,ErrorReturn,1754236246114808549,1754236246124903502,1754236246124904059,1754236246124904183,10
AtomicEnum,ErrorReturn,1754236246125051873,1754236246135131091,1754236246135131584,1754236246135131707,10
AtomicEnum,ErrorReturn,1754236246135164922,1754236246145246563,1754236246145247127,1754236246145247290,10
AtomicEnum,ErrorReturn,1754236246145280317,1754236246155355985,1754236246155356569,1754236246155358793,10
AtomicEnum,ErrorReturn,1754236246155396270,1754236246165472202,1754236246165472660,1754236246165472786,10
AtomicEnum,ErrorReturn,1754236246165500415,1754236246175580019,1754236246175580576,1754236246175580621,10
AtomicEnum,ErrorReturn,1754236246175618367,1754236246185707532,1754236246185708012,1754236246185708057,10
